MongoDB shell version v4.2.1
connecting to: mongodb://localhost:27017/md?compressors=disabled&gssapiServiceName=mongodb
Implicit session: session { "id" : UUID("4e86c30b-6783-44f9-b640-929d586dddb2") }
MongoDB server version: 4.2.1
1015607002668 	 SRL DOMISCOM 	 [unknown type]
25236659 	 ILIE S.STEFAN CATALIN PFA ILIE S.STEFAN CATALIN PFA ILIE S.STEFAN CATALIN PFA 	 [unknown type]
1008611000641 	 SRL LIDER-COM 	 [unknown type]
1002600012428 	 Vites-Trans 	 [unknown type]
4653896 	 GT Mihai Ciobanu 	 [unknown type]
1007600027094 	  (IDNO: 1007600027094),  (tel: ) 	 [unknown type]
1011606003615 	 IM Servicii Comunal Locative 	 [unknown type]
1011606002973 	 II Besete Nicolae 	 [unknown type]
20650333 	 APAST & CO S.R.L. 	 [unknown type]
0970802543736 	 Valica Vladimir 	 [unknown type]
1018600006831 	 Danstar Evolution SRL_ 	 [unknown type]
1013604000544 	 SRL Tiuricov Grup 	 [unknown type]
1002600024700 	 I.P.  Agenția Servicii Publice 	 [unknown type]
1004607003933 	 SC Avan Const SRL 	 [unknown type]
1015609000886 	 CIUPERCA SVETLANA 	 [unknown type]
1008600017148 	 Vichidoc Consulting S.R.L. 	 [unknown type]
MD-IDNO-1011600027451 	 Emcom E&E 	 [unknown type]
1005604007292 	 ÎM "Servicii Șofrîncani" 	 [unknown type]
0960211157484 	 Întreprinzător individual  COTARU  Ion 	 [unknown type]
1013601000015 	 Directie Generale Educatie Stefan Voda 	 [unknown type]
MD-IDNO-1005600004363 	 I.I. Dincredmar-Cernea 	 [unknown type]
1005600016737 	 SRL Incevas-Artefero 	 [unknown type]
1012600008523 	 SRL Triogrup Prim 	 [unknown type]
MD-IDNO-1004600065749 	 Alivaart-Com 	 [unknown type]
1016611001519 	 Sivoglo Serghei ii 	 [unknown type]
1003600016799 	 PavliTur 	 [unknown type]
1009600029782 	 Pro Camelo 	 [unknown type]
15885782 	 ÎCP PANIFCOOP STRĂŞENI 	 [unknown type]
16455174 	 SRL ”Biolinf - Co” 	 [unknown type]
16739261 	 Cooperativa de Consum din or. Ceadîr-Lunga 	 [unknown type]
1012600037286 	 SRL ”Art Garage” 	 [unknown type]
1002611000904 	 SRL GOLIATA-VITA 	 [unknown type]
1014600007885 	 "BEAT GATES"SRL 	 [unknown type]
25740389 	 S.R.L. CEBACOT-AGRO 	 [unknown type]
22030777 	 VENADOR-PRIM S.R.L. 	 [unknown type]
1008600052756 	 CIBOS PRIM S.R.L. 	 [unknown type]
1007607002340 	 S.R.L. Flor Art Fero 	 [unknown type]
29718185 	 LEVCO S.R.L. 	 [unknown type]
1003604009270 	 ÎM GOSPODARIA COMUNAL-LOCATIVĂ BRICENI 	 [unknown type]
MD-IDNO-1018600045458 	 "VICFACTORY" SRL 	 [unknown type]
17745741 	 IM "Gospodaria Locativ-Comunala" 	 [unknown type]
1003606002725 	 COOP Ciniseuti 	 [unknown type]
MD-IDNO-1006602000399 	 ALARM CENTRU NORD SRL 	 [unknown type]
1007608000262 	 Sc MS- Business FAm SRL 	 [unknown type]
1003611005836 	 TENERAB-BAȘ CIU SRL 	 [unknown type]
1003600089823 	 Ognes Nord 	 [unknown type]
1003600026653 	 Editura ,,CARTDIDACT,,  SRL 	 [unknown type]
100560400949 	 SC Termogazsistem SRL 	 [unknown type]
1013600018440 	 Scarteh SRL 	 [unknown type]
1005600006563 	 Vicanion SRL 	 [unknown type]
1006605001560 	 II Gorgan Liviu 	 [unknown type]
1003600101475 	 FPC JANI DARS SRL 	 [unknown type]
1003610000214 	 SA«IUGINTERTRANS» 	 [unknown type]
1013600018990 	 YAKI INC 	 [unknown type]
1003600126117 	 IMS Liftservice 	 [unknown type]
1013600037766 	 SRL Electrocenco 	 [unknown type]
1002601003432 	 SA ~Tipografia Anenii Noi~ 	 [unknown type]
MD-IDNO-1008600061565 	 BTS Pro SRL 	 [unknown type]
1004600072130 	 SC "Larimaris-Lex", SRL 	 [unknown type]
1002609002202 	 ÎS ”Întreprinderea pentru silvicultura Calarasi” 	 [unknown type]
871864 	 V.COLUN О.I. 	 [unknown type]
1003600165550 	 SRL " NEND-EDIT" 	 [unknown type]
1003604000093 	 ÎI berbeca Angela 	 [unknown type]
1008611001763 	 SRL Elegant-Auto 	 [unknown type]
1003602032616 	 Î.I."Raza" 	 [unknown type]
MD-IDNO-0972405549454 	 P/F Diomin Igor Nicolae 	 [unknown type]
1016611001519 	 II SIVOGLO SERGHEI 	 [unknown type]
1201396 	 Î.C.S. KPMG MOLDOVA S.R.L. 	 [unknown type]
1003609011764 	 IM Secția construcții capitale din Călărași 	 [unknown type]
1002602000047 	 VERIX GRUP SRL 	 [unknown type]
1013600004636 	 REIFIER-VIS SRL 	 [unknown type]
1015600038398 	 TEHNO INVEST 	 [unknown type]
1008609006464 	 S.R.L .Trivana 	 [unknown type]
1018601000021 	 Agentia Nationala pentu sanatate publica 	 [unknown type]
MD-IDNO-1017600019630 	 Qubo Communications 	 [unknown type]
1004602006906 	 SC Cutezatorul Agricol SRL 	 [unknown type]
1003609001899 	 ISS Nisporeni Silva 	 [unknown type]
1017611006935 	 Celebrari Creative SRL 	 [unknown type]
1002600031906 	 Î.S. Institutul de Geodezie, Prospecțiuni Geodezice și Cadastru ”INGEOCAD 	 [unknown type]
1003601006902 	 ÎP „Соstești" SA 	 [unknown type]
1014600024211 	 „Aerofood” SRL 	 [unknown type]
MD-IDNO-1004601000125 	 Grawe Carat Asigurari 	 [unknown type]
26787426 	 Sanatoriul NUFĂRUL ALB S.R.L. 	 [unknown type]
12101559 	 Regula Baltija OOO 	 [unknown type]
1003600101246 	 Fatima-Morari 	 [unknown type]
14612233 	 SC EUROPEAN FUNDS INVEST SRL 	 [unknown type]
1003602035433 	 II Singereanu Nicolae 	 [unknown type]
1003600092663 	 Întreprinderea Municipala"Antermo" 	 [unknown type]
1003605010792 	 I I Vladimir Ciobanu 	 [unknown type]
1004602008243 	 S.C. Cuhagro-Est S.R.L 	 [unknown type]
28583778 	 BANTCARAD S.R.L. 	 [unknown type]
18343862 	 SC PROIECTOR 24  TRADING SRL 	 [unknown type]
1007607000265 	 Î.I. Gasnaș Aliona 	 [unknown type]
1002600040564 	 SRL POLIMERGAZCONSTRUCTII 	 [unknown type]
1006602010002 	 ÎCS ”IMEX-MOBILE” SRL 	 [unknown type]
1004608000685 	 IM SALUBRIZARE SI AMENAJARE CAUSENI 	 [unknown type]
1005600021652 	 SRL ”Bemas”/SRL”Process Engineering” 	 [unknown type]
MD-IDNO-1018620001573 	 AO SPERANTA NORDULUI 	 [unknown type]
1003600150624 	 SC Ambianta SRL 	 [unknown type]
1007600042736 	 SRL BASA PETROL 	 [unknown type]
1003600168931 	 ÎI Dăniț-Croitor 	 [unknown type]
MD-IDNO-1010600013695 	 AV BUSINESS MIX 	 [unknown type]
16003185 	 SA Drumuri Ialoveni 	 [unknown type]
MD-IDNO-1016600014007 	 Salrom-Grup 	 [unknown type]
1595071 	 CITY TOUR S.R.L. 	 [unknown type]
3584842 	 CARAUTO SERVICE S.R.L. 	 [unknown type]
1018602007452 	 SRL Video Limited 	 [unknown type]
8678116 	 OBADĂ GRUP S.R.L. 	 [unknown type]
1014600042275 	 SRL"CUB-GAZ GRUP" 	 [unknown type]
816608 	 ASGARDAN-GRUP S.R.L. 	 [unknown type]
MD-IDNO-1014600002422 	 ARCTUS IMPEX SRL 	 [unknown type]
1008600032318 	 INTERAUTO GRUP SRL 	 [unknown type]
1004604000366 	 ÎM ”Apă-Canal” Dondușeni 	 [unknown type]
1009605003761 	 SRL EFINAGAL - COM 	 [unknown type]
1010611001090 	 SRL ”” Lemfer-Victodim 	 [unknown type]
MD-IDNO-1011600020304 	 VITLEVMET 	 [unknown type]
1009606004662 	 SRL Vanadiplast 	 [unknown type]
1015606000508 	 Smile Media SRL 	 [unknown type]
1006602010091 	 II Bujac Evgheni 	 [unknown type]
1010608000921 	 SRL Termomedia-Comservice 	 [unknown type]
1015600024414 	 SINTIMA SRL 	 [unknown type]
MD-IDNO-1016600041940 	 TextilMGrup SRL 	 [unknown type]
1007608000262 	 SC „MC Bussinis Fam” 	 [unknown type]
16313520 	 IT-LAB GRUP SRL 	 [unknown type]
1007605002689 	 II " Moscvin Lilia" 	 [unknown type]
1007605004579 	 SC Cimtermic SRL 	 [unknown type]
1011602001901 	 SRL Modil Nord 	 [unknown type]
1002600023736 	 S.A. Bucuria 	 [unknown type]
24681775 	 COLESNIC ALIONA Î.I. 	 [unknown type]
1006601001104 	 SPPS 	 [unknown type]
1007600000794 	 IP Universitatea de Stat de Medicină şi Farmacie „Nicolae Testemiţanu” din Republica Moldova 	 [unknown type]
1006600002447 	 SC ”C.V.R. - Electro” S.R.L. 	 [unknown type]
1007600004002 	 SRL M&MComert 	 [unknown type]
MD-IDNO-1002600021606 	 Computex 	 [unknown type]
16898707 	 SRL Agenția de Pază  "BAY KUȘ" 	 [unknown type]
1002600005369 	 Acvilin -Grup SRL 	 [unknown type]
1003603008690 	 CC Universalcoop Cantemir 	 [unknown type]
1004600007426 	 FIRMA  MANEVLA - COM SRL 	 [unknown type]
1006611000898 	 I.I Costova Maria 	 [unknown type]
1003600010111 	 GRUPUL DE COMPANII SAVVA S.R.L. 	 [unknown type]
1011607000998 	 SRL "Magistrala Nord" 	 [unknown type]
MD-IDNO-1003602021010 	 SRL''Iunalis-Agro'' 	 [unknown type]
25612490 	 Scoala Profesionala nr.9 	 [unknown type]
30179879 	 CAHULPAN SA 	 [unknown type]
14287106 	 FLORENTINA CONSTRUCT S.R.L. 	 [unknown type]
1003609000766 	 II Diana Prisacaru 	 [unknown type]
1003600051134 	 ”ARMO-BETON” S.R.L. 	 [unknown type]
1008609002259 	 EuroComPlast SRL 	 [unknown type]
26434954 	 BIGSTROM S.R.L. 	 [unknown type]
1018602017291 	 S.R.L.Bogaci Comert 	 [unknown type]
1003611007449 	 OOO ЗЭТО 	 [unknown type]
1012600039268 	 Alindor-Com SRL 	 [unknown type]
1003600110712 	 Rokas SRL 	 [unknown type]
1005602004024 	 SC ,,Lumea geamurilor” SRL 	 [unknown type]
0991712437771 	 Bagrin Maria 	 [unknown type]
1003600079763 	 I.I.PETRU BALAN 	 [unknown type]
1014600032805 	 Cons Art Engineering SRL 	 [unknown type]
1013600006582 	 GARDEN SERVICE S.R.L. 	 [unknown type]
1012600008903 	 S&S Construct SRL 	 [unknown type]
MD-IDNO-1003600012609 	 DIO-PLUS 	 [unknown type]
1006600011407 	 SC ,,DANIANDRA PRIM" SRL 	 [unknown type]
1003609013643 	 SRL,,TRANS-NEXT” 	 [unknown type]
1005600006220 	 SC,,Arhstudio Cub" SRL 	 [unknown type]
1003601000597 	 Servicomas S.A 	 [unknown type]
17557115 	 STATIMUS PRIM S.R.L. 	 [unknown type]
30026793 	 S.C. FLORVIM-GRUP S.R.L. 	 [unknown type]
1018600042608 	 Articole de Sport si Dans 	 [unknown type]
28652633 	 AGROFERMOTECH S.R.L. 	 [unknown type]
1003611151320 	 Cimpoes Olga II 	 [unknown type]
1006600040942 	 MILTON-PRIM SRL 	 [unknown type]
14533594 	 PROFCAR TRADE S.R.L. 	 [unknown type]
35112860 	 G.T. TUTUNARU GHEORGHE 	 [unknown type]
MD-IDNO-1018620001023 	 AO “OWH TV Studio” 	 [unknown type]
1011606001563 	 I.I Iurco Andrei 	 [unknown type]
MD-IDNO-1002600014031 	 SRL Construm 	 [unknown type]
1002600054736 	 SRL "Fiagen-Com" 	 [unknown type]
MD-IDNO-1003600107651 	 S. C. „PLASMA RTI” 	 [unknown type]
1016600020240 	 VIAGRANDA SRL 	 [unknown type]
MD-IDNO-1004600055542 	 Gama Computer SRL 	 [unknown type]
1003600121503 	 I.M. TATRA-BIS S.R.L. 	 [unknown type]
MD-IDNO-1003600100021 	 CHINTAMIH 	 [unknown type]
1006607000936 	 S.C. OLGUS-GRANT S.R.L. 	 [unknown type]
1006600036415 	 S.C. OLDINEX-TUR"S.R.L. 	 [unknown type]
1005609003048 	 SRL Maconis 	 [unknown type]
1005602004622 	 "Cucos Iurie" I.I. 	 [unknown type]
1003607001460 	 ÎS INSTITUTIA OSC-29/6 	 [unknown type]
1014600028585 	 Kelman Grup 	 [unknown type]
0970207549182 	 PROTENCO CLAUDIA 	 [unknown type]
MD-IDNO-1007600043788 	 SRL "Lovis Angro" 	 [unknown type]
1005605004667 	 SC "Comerzan- Latifundiar" SRL 	 [unknown type]
MD-IDNO-1010600029920 	 Î.I. Sîrbu Fiodor 	 [unknown type]
1131341 	 PANIFCOOP a URECOOP din Strгєeni 	 [unknown type]
1003600103572 	 II Brutaria Cojuhari 	 [unknown type]
1015605002240 	 SRL ”LAUTO-MG” 	 [unknown type]
1014600031602 	 SRL Proenerghi Electric 	 [unknown type]
1016600039864 	 Seol Grup SRL 	 [unknown type]
1003600051891 	 SA COTEAF 	 [unknown type]
1014606003007 	 SRL BMG-Bujorean 	 [unknown type]
1004600009626 	 OLIMPUS-85 SRL 	 [unknown type]
MD-IDNO-1007600051501 	 SC SAMOIL-COM SRL 	 [unknown type]
MD-IDNO-1009602001021 	 Turcu Liudmila 	 [unknown type]
1012600027595 	 TOP PROFIL SRL 	 [unknown type]
MD-IDNO-1012600019967 	 ICS Diamedix Impex 	 [unknown type]
1002600025877 	 «ABC» F.P.C. 	 [unknown type]
MD-IDNO-1003608000976 	 SA Drumuri Causeni 	 [unknown type]
1234567890123 	 tttttt 	 [unknown type]
1005607004203 	 SRL IDILA - SOR 	 [unknown type]
1014600006855 	 Sivtransport Prim SRL 	 [unknown type]
1016600010076 	 SCP Parsec SRL 	 [unknown type]
MD-IDNO-1009600042121 	 Mogildea Mihail 	 [unknown type]
1014600024967 	 SRL ”FENIX AGRO” 	 [unknown type]
1003605150641 	 Î.I."MARCHET-DUBCEAC 	 [unknown type]
1013605002110 	 SRL VITPRODFRUCT 	 [unknown type]
1003600005148 	 Moldova Gaz SA 	 [unknown type]
1005600016494 	 «Vipart Plus» SRL 	 [unknown type]
22130140 	 Gheorghe Andrei  	 [unknown type]
1018600000666 	 Buorzgup SRL 	 [unknown type]
1004601004787 	 ÎCS ,,Bemol Retail" SRL 	 [unknown type]
1014600026123 	 SRL Vikmar Invest 	 [unknown type]
27924520 	 Casele de Odihnă şi Recuperare PERLELE NISTRULUI S.R.L. 	 [unknown type]
1007600035161 	 SC„Rapid Link” SRL 	 [unknown type]
1004605000112 	 SC Ghiocel-Negru SRL 	 [unknown type]
1003600036034 	 DALISIM S.R.L. 	 [unknown type]
0971501832299 	 Berzoi Simion Vasile 	 [unknown type]
1003605150445 	 II Zelinscaia Berta 	 [unknown type]
MD-IDNO-1009608000565 	 Ceban Vladimir 	 [unknown type]
1007600023823 	 Kiwiban SRL 	 [unknown type]
MD-IDNO-1013600005541 	 Talimax Grup 	 [unknown type]
2523247 	 Institutul pentru Dezvoltare și Inițiative Sociale “Viitorul” 	 [unknown type]
MD-IDNO-1006602003242 	 VMS-COMPANIE 	 [unknown type]
1008602005594 	 SRL Primagroconstruct 	 [unknown type]
16430500 	 Omega Trust SRL 	 [unknown type]
1003600036702 	 Voltaj-Com SRL 	 [unknown type]
MD-IDNO-1003603002311 	 Liusi-Susanu 	 [unknown type]
1009600006664 	 Media - Asist SRL 	 [unknown type]
1003600056726 	 S.R.L Ghenven Service 	 [unknown type]
1003600046079 	 SRL Remus 	 [unknown type]
1008600051036 	 METALPORT PRIM SRL 	 [unknown type]
1005605003257 	 SOCIETATEA COMERCIALA TULBACOM S.R.L. 	 [unknown type]
1011600005086 	 Todimal SRL 	 [unknown type]
1005609002867 	 IM Gospodaria Comunala Nisporeni 	 [unknown type]
1003601003576 	 VILPET&CO SRL 	 [unknown type]
26570123 	 ALINIA-ART S.R.L. 	 [unknown type]
MD-IDNO-1011600008216 	 Standard Impex SRL 	 [unknown type]
